careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
3.8,4.0,4.0,True,7647,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Texas Health Resources,720,4.0,Satisfied,80,10012.0,Health Care,3.3,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,www.texashealth.org,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Health-Resources-RVW30489704.htm,30489704.0,True,2019-11-20 15:35:38.227,Medical Laboratory Scientist,,Competitive pay and benefits. Good work culture,I really don't have any cons,5.0,Barclay Berdan,CEO,261.0,87.0,https://media.glassdoor.com/people/sqll/7647/texas-health-resources-ceo1511874767676.png,,,
1.6,1.6,2.4,False,1794299,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Special Health Resources for Texas,2,2.0,Dissatisfied,0,10012.0,Health Care,1.0,https://media.glassdoor.com/sqll/1794299/special-health-resources-for-texas-squarelogo-1533212304592.png,www.specialhealth.org,2.9,https://www.glassdoor.com/Reviews/Employee-Review-Special-Health-Resources-for-Texas-RVW27187934.htm,27187934.0,True,2019-06-11 18:34:01.8,Employee,,"Great people to work with, great mission","Administration and leadership has tunnel vision, everyone is vying for titles and has lost focus for patient care. Board is too involved in organization and fraternizes with admin regularly.",2.0,,,,,,,,
0.0,0.0,0.0,False,2965300,,,,False,Via Hope,0,0,Not Applicable,0,,,0.0,,www.viahope.org,0.0,,,,,,,,,,,,,,,,,
4.1,3.9,4.2,True,18982,"Health, Beauty, & Fitness",200040.0,"Health, Beauty, & Fitness",True,Sport Clips,1174,4.1,Very Satisfied,79,10008.0,Consumer Services,3.9,https://media.glassdoor.com/sqll/18982/sport-clips-squarelogo-1525980600196.png,www.sportclipsjobs.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Sport-Clips-RVW30398942.htm,30398942.0,True,2019-11-15 10:14:40.58,Technical Coach,"Portland, OR",The opportunities and training Sport Clips has provided to me have changed my life. Living through our company values has made me a better person. The unwavering trust and commitment to my success has led me to achieve the career dreams I have always desired for myself and my family. Everyday is a great day and a rewarding day working with the talented professionals who work at Sport Clips.,Your going to work hard and experience uncomfortable and difficult situations in order to be the best you can be.,5.0,Gordon B. Logan,CEO and Director,731.0,92.0,https://media.glassdoor.com/people/sqll/18982/sport-clips-gordon-b-logan.png,,,
0.0,0.0,0.0,False,3116551,,,,False,Sport Clips Haircuts of Framingham,0,0,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/3116551/sport-clips-haircuts-of-framingham-squarelogo-1574652951883.png,www.haircutmenframinghamma.com,0.0,,,,,,,,,,,,,,,,,
3.9,3.8,4.0,True,14045,Architectural & Engineering Services,200023.0,Architectural & Engineering Services,True,Gensler,1016,3.8,Satisfied,76,10006.0,Business Services,3.4,https://media.glassdoor.com/sqll/14045/gensler-squarelogo-1515187715841.png,www.gensler.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Gensler-RVW30463314.htm,30463314.0,False,2019-11-19 11:27:24.647,Intern,"Los Angeles, CA","Great atmosphere, beautiful working conditions, lunch and learns, free alcohol",Only a cog in a wheel. just did photoshop renders and SketchUp massing for 3 months straight.,4.0,Andy Cohen and Diane Hoskins,Co-CEOs,518.0,92.0,https://media.glassdoor.com/people/sqll/14045/gensler-ceo1571634049729.png,,,
0.0,0.0,0.0,True,2701882,,,,False,Gensler,0,0,Not Applicable,0,,,0.0,,https:www.gensler.comofficesmexico-city,0.0,,,,,,,,,,,,,,,,,
2.7,3.5,0.0,False,322207,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,False,The Gensler Group,2,2.5,OK,0,10010.0,Finance,2.5,https://media.glassdoor.com/sqll/322207/the-gensler-group-squarelogo-1462964676269.png,www.genslergroup.com,2.2,https://www.glassdoor.com/Reviews/Employee-Review-The-Gensler-Group-RVW1292348.htm,1292348.0,True,2012-01-20 04:46:36.217,Senior Project Architect,"Washington, DC","Very fashionable work environment, state of art equipments, good education seminars knowledge sharing","I felt a stranger, people are too stiff,  and over worked,",3.0,,,,,,,,
3.4,3.9,4.0,True,9876,Internet,200063.0,Internet,True,Expedia Group,3312,3.9,Satisfied,78,10013.0,Information Technology,3.4,https://media.glassdoor.com/sqll/9876/expedia-squarelogo-1522066726258.png,www.lifeatexpedia.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Expedia-Group-RVW30644240.htm,30644240.0,True,2019-12-01 09:26:59.007,Fraud Analyst II,"Springfield, MO",Decent pay and flexibility. Opportunities to learn valuable data skills.,"Almost never get holidays off. With every year, the department feels more like a generic call center environment.",4.0,Mark Okerstrom,President and CEO,604.0,84.0,https://media.glassdoor.com/people/sqll/9876/expedia-ceo1505512574450.png,,,
4.4,4.7,5.0,True,2809836,,,,False,Expedia Group,3,4.7,Very Satisfied,100,,,4.0,,lifeatexpedia.com,4.7,,,,,,,,,,,,,,,,,
3.8,3.5,3.9,False,454195,Travel Agencies,200144.0,Travel Agencies,False,CruiseShipCenters International,12,3.7,Satisfied,79,10025.0,Travel & Tourism,3.9,https://media.glassdoor.com/sqll/454195/cruiseshipcenters-international-squarelogo-1540987014536.png,www.cruiseshipcenters.com,4.6,https://www.glassdoor.com/Reviews/Employee-Review-CruiseShipCenters-International-RVW16608197.htm,16608197.0,True,2017-08-31 09:26:29.113,Consultant,"Albuquerque, NM","Your own hours.
Encouraging and fun atmosphere
Travel benefits",None - especially if you love travel!,5.0,,,,,,Expedia Group,9876.0,https://media.glassdoor.com/sql/9876/expedia-squarelogo-1522066726258.png
2.9,3.8,3.5,False,287311,Audiovisual,200011.0,Audiovisual,False,Expedia Media,28,3.0,OK,61,10004.0,"Arts, Entertainment & Recreation",2.7,https://media.glassdoor.com/sqll/287311/expedia-media-squarelogo-1428491978797.png,www.advertising.expedia.com/en-us/pages/default.aspx,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Expedia-Media-RVW21525883.htm,21525883.0,False,2018-07-17 18:24:46.14,Employee,,"Good salary, Good work environment, quality people",They are moving to Seattle and the new location is horrible,5.0,Mark Okerstrom,CEO,3.0,32.0,https://media.glassdoor.com/people/sqll/287311/expedia-media-ceo1511984922417.png,,,
3.9,3.9,4.0,True,4759,Banks & Credit Unions,200048.0,Banks & Credit Unions,True,BOK Financial,200,4.0,Satisfied,79,10010.0,Finance,3.8,https://media.glassdoor.com/sqll/4759/bok-financial-squarelogo-1524176171388.png,www.bokf.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-BOK-Financial-RVW30316771.htm,30316771.0,True,2019-11-11 10:09:51.39,Municipal Credit,,"Competitive pay, great culture and people!","Mostly transactional, not enough opportunities available.",5.0,Steven G. Bradshaw,President and CEO,122.0,94.0,https://media.glassdoor.com/people/sqll/4759/bok-financial-ceo1521094509344.png,,,
3.3,3.3,3.4,False,679580,Banks & Credit Unions,200048.0,Banks & Credit Unions,False,Bank of Texas,58,3.4,OK,64,10010.0,Finance,3.2,https://media.glassdoor.com/sqll/679580/bank-of-texas-squarelogo-1524176513858.png,www.bankoftexas.com,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Bank-of-Texas-RVW30461209.htm,30461209.0,False,2019-11-19 09:47:02.457,Anonymous Employee,"Tulsa, OK","Love the company, very nice people.","None, everything is wonderful. Great staff and wonderful job.",5.0,Norm Bagwell,Market CEO,5.0,100.0,https://media.glassdoor.com/people/sqll/679580/bank-of-texas-ceo1514954635273.png,BOK Financial,4759.0,https://media.glassdoor.com/sql/4759/bok-financial-squarelogo-1524176171388.png
3.6,4.0,4.1,True,13524,Oil & Gas Exploration & Production,200091.0,Oil & Gas Exploration & Production,False,Chevron,3068,4.0,Satisfied,83,10019.0,"Oil, Gas, Energy & Utilities",3.6,https://media.glassdoor.com/sqll/13524/chevron-squarelogo-1455039637329.png,www.chevron.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Chevron-RVW30552880.htm,30552880.0,True,2019-11-24 17:50:53.093,Production Operator,"San Antonio, TX","Well paid, job security, 12 hour shifts",Traveling out of state,5.0,Mike Wirth,Chairman and CEO,278.0,93.0,https://media.glassdoor.com/people/sqll/13524/chevron-ceo1542827020650.png,,,
3.2,4.0,3.7,False,11902,Chemical Manufacturing,200068.0,Chemical Manufacturing,True,Chevron Phillips Chemical,210,3.8,Satisfied,77,10015.0,Manufacturing,3.5,https://media.glassdoor.com/sqll/11902/chevron-phillips-chemical-squarelogo.png,www.cpchem.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Chevron-Phillips-Chemical-RVW30154130.htm,30154130.0,True,2019-11-02 05:55:11.957,Intern,,"-Pay is great
- Great Projects","-Mostly people are great, however I encountered some kind of racism 
-particularly for my team, there was no sense of inclusion",4.0,Mark Lashier,President and CEO,36.0,97.0,,,,
3.3,4.1,3.6,False,19788,Energy,200090.0,Energy,False,Chevron Products Company,61,3.7,Satisfied,79,10019.0,"Oil, Gas, Energy & Utilities",2.9,https://media.glassdoor.com/sqll/19788/chevron-products-company-squarelogo-1416586212676.png,www.chevron.com,3.4,https://www.glassdoor.com/Reviews/Employee-Review-Chevron-Products-Company-RVW26318813.htm,26318813.0,False,2019-05-25 15:54:53.737,Marketing Manager,"San Ramon, CA",Excellent working environment as well as employee evaluation and promoting processes,"At a certain level of responsibility, relocation will be required for further advancement.",5.0,John S. Watson,Chairman & CEO,21.0,84.0,https://media.glassdoor.com/people/sqll/19788/chevron-products-company-john-s-watson.png,Chevron,13524.0,https://media.glassdoor.com/sql/13524/chevron-squarelogo-1455039637329.png
3.6,4.1,4.3,False,488571,Banks & Credit Unions,200048.0,Banks & Credit Unions,True,Chevron Federal Credit Union,51,4.4,Very Satisfied,85,10010.0,Finance,3.9,https://media.glassdoor.com/sqll/488571/chevron-fcu-squarelogo-1406066351572.png,www.chevronfcu.org,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Chevron-Federal-Credit-Union-RVW30045601.htm,30045601.0,True,2019-10-27 14:58:17.993,Employee,,"Good benefits, good pay, equal opportunities across the company for employees. This place cares about their employees.",Fast pace - A lot of changes,5.0,Jon Berlin,President and CEO,7.0,80.0,https://media.glassdoor.com/people/sqll/488571/chevron-federal-credit-union-ceo1529300575562.png,,,
1.0,1.4,2.3,False,1547269,,,,False,Kemp Food Mart/chevron,2,2.9,OK,0,,,1.9,,www.kemphighschool.org,1.4,https://www.glassdoor.com/Reviews/Employee-Review-Kemp-Food-Mart-chevron-RVW22677622.htm,22677622.0,False,2018-09-26 16:57:52.697,Employee,,"easy, good pay, no experience needed, paid training","environment, stressful, security, no future, no career",4.0,,,,,,,,
1.0,1.0,1.0,False,1079573,,,,False,Red Mountain Chevron,1,2.0,Dissatisfied,0,,,1.0,,,1.0,https://www.glassdoor.com/Reviews/Employee-Review-Red-Mountain-Chevron-RVW8246149.htm,8246149.0,False,2015-10-09 23:37:22.44,Customer Service Clerk,"Mesa, AZ",The older clientele for the most part were friendly. Gas prices are competitive. Overall the store was neat and orderly. Staff were paid just over minimum wage.,The store is overstaffed. It was difficult to stay busy. Working 8 hours without a break or lunch period was tough. The store manager works 54 hours per weeks and had 1 and 1/2 days off per week.  Stock rooms were over-crowded with junk.  Owners are nitpicky.,2.0,,,,,,,,
5.0,5.0,5.0,False,456042,,,,False,Aziz Chevron,1,5.0,Very Satisfied,100,,,5.0,,,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Aziz-Chevron-RVW16348849.htm,16348849.0,False,2017-08-14 08:11:45.637,Intern,"Chicago, IL",Awesome company totally recommended five stars,Everyone is very friendly no complains,5.0,,,,,,,,
1.0,1.0,1.0,False,1802807,,,,False,Chevron Rim Liquor,1,1.0,Very Dissatisfied,0,,,1.0,,www.pusd.k12.az.us,1.0,https://www.glassdoor.com/Reviews/Employee-Review-Chevron-Rim-Liquor-RVW16939487.htm,16939487.0,False,2017-09-21 00:42:44.333,Employee,"Payson, AZ","Decent  price of the contents  beautiful  carwash , fresh coffee  cigarettes  at a decent  price and top of the line for liquor  needs","Too many drugs being used on the premises   management  seems to think it's okay,   and staff don't care about the customer.",1.0,,,,,,,,
4.0,4.0,1.0,False,451327,,,,False,Mac Chevron,1,4.0,Satisfied,0,,,1.0,,www.mactalk.com,1.0,https://www.glassdoor.com/Reviews/Employee-Review-Mac-Chevron-RVW7852496.htm,7852496.0,False,2015-09-05 15:30:31.317,Employee,,"Sales was fun, enjoyable atmosphere",Not available  right now today,4.0,,,,,,,,
0.0,0.0,0.0,False,2913276,,,,False,Chevron Traffic Management,0,0,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/2913276/chevron-traffic-management-squarelogo-1571927240089.png,www.chevrontm.com,0.0,,,,,,,,,,,,,,,,,
4.0,3.2,3.8,True,2784,Accounting,200001.0,Accounting,True,EY,26550,3.7,Satisfied,78,10001.0,Accounting & Legal,3.4,https://media.glassdoor.com/sqll/2784/ey-squarelogo-1434645705166.png,www.ey.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-EY-RVW19357818.htm,19357818.0,False,2018-02-21 12:04:47.107,Assurance Manager,"San Jose, CA","1. You will have a very hard time not falling in love with every single person you meet there.
2. Seriously, you will meet your soul mate(s) there.
3. Prestigious and looks great on the resume.
4. Your brain will grow a thousand times more powerful.
5. Forces you to conquer your fear of public speaking.
6. Fun team bonding and lifelong friends.
7. Stepping stone to high paying jobs.
8. Helps you work on perfecting your charm. You will learn from the most charming people how to really get people to like you.
9. HR really cares.
10. Big support network (IT, creative services, etc.).
11. Teaches you to be calm and in control.","OK, I'm going to be discussing all the taboo things, and there are a lot of them. In spite of these cons, I still admit it's worth a five star rating. 
1. High performers are ""designated"" (you have very little control over your rating) by the partner group (can be a pro if you get selected. Seriously, I have worked with some of the supposed ""fives"" and they are not any different than my threes and fours.
2. Quality is extremely low. Sometimes I felt like I was working at McDonalds and not a professional services firm. The emphasis is on getting through work as fast as possible and expectations for quality are not realistic.
3. EY has a very hard time firing bad employees. If you get stuck with one it can be a nightmare.
4.  EY has a heavy emphasis on wasting time. For example, there are lots and lots of checklists which have no value that you have to  fill out. Also, they wasted money and time on creating ""Canvas"" which is literally slower and more awkward than the previous workspace tool, GAMX. There is a heavy emphasis on ""reinventing the wheel"" and fixing problems  that aren't broken with even worse solutions. Instead of wasting money on useless tools, that money could have been spent on your employees in the  form of compensation. Like I said, EY is really focused on attempting to look as though value is being created when in fact it is not. 
5. Lots of meetings. Appearances are very important.
6. Employees on global 360 accounts get better treatment.
7. Some employees (executives mostly) tend to overemphasize how important this work is. Let's face it, if it was really glorious work then we would have action figures. 
8. Looks are very important. Seriously, if you are a girl, you will get promoted based on how hot you are (the quality of your work is largely unimportant). If you are a guy, you are treated a little better but there is still a sexist undercurrent in the environment. This is advice you won't get from HR obviously, but that doesn't mean it isn't true.
8.  You will be forced to eat hours.
9. Your ethical compass will start to get weaker.
10. You will get a little cynical.
11. Lots of driving and travel.
12. ""Family men"" and married couples with children are more likely to be promoted. If you want to be a partner, you have to be married (few exceptions).
13. You will work on vacations.
14. Loss of relationships with family and friends.
15. Some backstabbing and credit-stealing (but not very common).
16. Comp is below market but that's to be expected.
17. Employee retention is not something management is interested in. This makes you replaceable and expendable (yes even as a manager, unless you have been ""designated"" as a high performer by the partner group).",5.0,Carmine Di  Sibio,Global Chairman and CEO,451.0,95.0,https://media.glassdoor.com/people/sqll/2784/ey-ceo1567010297056.png,,,
4.4,4.2,4.2,False,30570,Consulting,200028.0,Consulting,True,EY-Parthenon,171,4.3,Very Satisfied,88,10006.0,Business Services,4.0,https://media.glassdoor.com/sqll/30570/parthenon-group-squarelogo-1429800800070.png,www.parthenon.ey.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-EY-Parthenon-RVW30572053.htm,30572053.0,True,2019-11-25 18:00:35.74,Associate,"New York, NY","The people, high degree of responsibility you're given, opportunities for initiative you can take","Unpredictable hours (not unlike other consulting firms), less travel compared to peer firms (some find this is a benefit)",5.0,Bill Achtmeyer,"Parthenon Founder, Senior Managing Director",87.0,98.0,https://media.glassdoor.com/people/ceo/30570/parthenon-group-bill-achtmeyer.jpg,EY,2784.0,https://media.glassdoor.com/sql/2784/ey-squarelogo-1434645705166.png
